"uri","answering body","answer > is ministerial correction","answer > date of answer","answer > answer text","answer > answering member constituency","answer > answering member printed","answer > grouped question UIN","answer > question first answered","answer > uri","answer > answering member","answer > answering member > uri","answer > uri","answer > attachment > file name","answer > attachment > title","answer > uri","answer > previous answer version > answering member constituency","answer > previous answer version > answering member printed","answer > previous answer version > uri","answer > previous answer version > answering member > label","answering dept id","answering dept short name","answering dept sort name","date","hansard heading","house id","legislature > pref label","question text","registered interest","tabling member","tabling member > uri","tabling member constituency","tabling member printed","uin"
"http://data.parliament.uk/resources/1719664","Department for Work and Pensions","false","2024-05-24","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>","Mid Sussex","Mims Davies",,"2024-05-24T11:58:33.793Z","http://data.parliament.uk/resources/1719664/answer","Biography information for Mims Davies","http://data.parliament.uk/members/4513","http://data.parliament.uk/resources/1719664/answer",,,"http://data.parliament.uk/resources/1719664/answer",,,,,"29","Work and Pensions","Work and Pensions","2024-05-21","Employment: Young People","1","House of Commons","To ask the Secretary of State for Work and Pensions, how much was spent on (a) dedicated work coaches, (b) support elements separate to the work coaches and (c) youth hubs through his Department's Youth Offer in (i) 2021, (ii) 2022 and (c) 2023.","false","Biography information for Alison McGovern","http://data.parliament.uk/members/4083","Wirral South","Alison McGovern","27352"
"http://data.parliament.uk/resources/1719665","Department for Work and Pensions","false","2024-05-23","<p>The Youth Offer launched on the 20 September 2020 and provides support for 16–24-year-olds who are on Universal Credit to help them move into employment. It includes three elements:</p><p> </p><ul><li>The Youth Employment Programme, which provides young people dedicated intensive Work Coach support in finding &amp; applying for jobs, with additional assistance available for those who have recently begun their Universal Credit claim.</li><li>Youth Hubs, which bring together in one location DWP services with local support provided by youth experts. This ensures that the needs of young people are matched to services that help them tackle barriers to employment.</li><li>Youth Employability Coaches, who are focused on supporting young people furthest from the labour market overcome complex challenges so that they can move into work.</li></ul><p>The Youth Offer is a demand led programme and is available to eligible young claimants on Universal Credit.</p><p>The most recent data available is up to end of April for Starts on the Youth Offer.</p><p> </p><table><tbody><tr><td><p>Starts between dates</p></td><td><p>Youth Employment Programme</p></td><td><p>Youth Hub</p></td><td><p>Youth Employability Coach</p></td><td><p>Youth Offer</p></td></tr><tr><td><p>21/09/2020 – 31/03/2021</p></td><td><p>206,700</p></td><td><p> </p></td><td><p> </p></td><td><p>206,700</p></td></tr><tr><td><p>01/04/2021 – 31/03/2022</p></td><td><p>259,300</p></td><td><p>14,800</p></td><td><p>21,700</p></td><td><p>295,800</p></td></tr><tr><td><p>01/04/2022 – 31/03/2023</p></td><td><p>272,700</p></td><td><p>15,100</p></td><td><p>18,300</p></td><td><p>306,200</p></td></tr><tr><td><p>01/04/2023 – 31/03/2024</p></td><td><p>308,900</p></td><td><p>14,200</p></td><td><p>20,800</p></td><td><p>344,000</p></td></tr><tr><td><p>01/04/2024 – 30/04/2024</p></td><td><p>24,300</p></td><td><p>1,200</p></td><td><p>2,100</p></td><td><p>27,600</p></td></tr><tr><td><p>Total Starts</p></td><td><p>1,072,000</p></td><td><p>45,300</p></td><td><p>63,000</p></td><td><p>1,180,300</p></td></tr></tbody></table><p> </p><p>Notes:</p><ol><li>Eligible claimants who have recently begun their Universal Credit claim, and are actively searching for work, start in the Youth Employment Programme element of the Youth Offer. A Work Coach may later refer them to a Youth Hub, Youth Employability Coach or other employment support as appropriate based on their needs.</li><li>When a claimant starts on any of the three elements of the Youth Offer, this is recorded as a start on that element, as well as a start on the Youth Offer.</li><li>A claimant may take part in multiple elements of the Youth Offer. They may start any element of the Youth Offer multiple times. Each of these starts is recorded as a start on the Youth Offer.</li><li>Claimants do not take part in multiple elements of the Youth Offer simultaneously.</li><li>Data for Youth Hubs and Youth Employability Coaches is not available prior to April-21.</li><li>Youth Hub and Youth Employability Coach data is produced from a manual process and although care is taken when processing and analysing Youth Hub and Youth Employability Coach referrals, the data collected might be subject to the inaccuracies inherent in any large-scale recording system which features manual data. Therefore, Youth Hub and Youth Employability Coach figures are likely to underestimate the number of young people who have started at a Youth Hub and/or with a Youth Employability Coach.</li></ol><ol start="7"><li>Figures have been rounded to the nearest 100. Therefore, the individual elements in the table may not sum to the total figure.</li><li>Figures are subject to retrospective revision.</li></ol>","Mid Sussex","Mims Davies",,"2024-05-23T14:14:11.02Z","http://data.parliament.uk/resources/1719665/answer","Biography information for Mims Davies","http://data.parliament.uk/members/4513","http://data.parliament.uk/resources/1719665/answer",,,"http://data.parliament.uk/resources/1719665/answer",,,,,"29","Work and Pensions","Work and Pensions","2024-05-21","Employment: Young People","1","House of Commons","To ask the Secretary of State for Work and Pensions, how many places were (a) available and (b) taken up for the Youth Offer in (i) 2021, (ii) 2022, (iii) 2023 and (iv) 2024 as of 21 May.","false","Biography information for Alison McGovern","http://data.parliament.uk/members/4083","Wirral South","Alison McGovern","27353"
"http://data.parliament.uk/resources/1719666","Department for Work and Pensions","false","2024-05-24","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>","Bury St Edmunds","Jo Churchill",,"2024-05-24T12:02:47.157Z","http://data.parliament.uk/resources/1719666/answer","Biography information for Jo Churchill","http://data.parliament.uk/members/4380","http://data.parliament.uk/resources/1719666/answer",,,"http://data.parliament.uk/resources/1719666/answer",,,,,"29","Work and Pensions","Work and Pensions","2024-05-21","Employment: Young People","1","House of Commons","To ask the Secretary of State for Work and Pensions, how many work coaches were employed to support young people in (a) 2021, (b) 2022 and (c) 2023.","false","Biography information for Alison McGovern","http://data.parliament.uk/members/4083","Wirral South","Alison McGovern","27354"
"http://data.parliament.uk/resources/1719667","Department for Work and Pensions","false","2024-05-24","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>","Bury St Edmunds","Jo Churchill",,"2024-05-24T12:03:11.153Z","http://data.parliament.uk/resources/1719667/answer","Biography information for Jo Churchill","http://data.parliament.uk/members/4380","http://data.parliament.uk/resources/1719667/answer",,,"http://data.parliament.uk/resources/1719667/answer",,,,,"29","Work and Pensions","Work and Pensions","2024-05-21","Employment: Young People","1","House of Commons","To ask the Secretary of State for Work and Pensions, how many full-time equivalent work coaches were working specifically to support young people as of 21 May 2024.","false","Biography information for Alison McGovern","http://data.parliament.uk/members/4083","Wirral South","Alison McGovern","27355"
"http://data.parliament.uk/resources/1719668","Department for Work and Pensions","false","2024-05-24","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>","Mid Sussex","Mims Davies","27357 ; 27358 ; 27359","2024-05-24T11:35:54.347Z","http://data.parliament.uk/resources/1719668/answer","Biography information for Mims Davies","http://data.parliament.uk/members/4513","http://data.parliament.uk/resources/1719668/answer",,,"http://data.parliament.uk/resources/1719668/answer",,,,,"29","Work and Pensions","Work and Pensions","2024-05-21","Employment: Young People","1","House of Commons","To ask the Secretary of State for Work and Pensions, how many Youth Hubs there were in 2021.","false","Biography information for Alison McGovern","http://data.parliament.uk/members/4083","Wirral South","Alison McGovern","27356"
"http://data.parliament.uk/resources/1719669","Department for Work and Pensions","false","2024-05-24","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>","Mid Sussex","Mims Davies","27356 ; 27358 ; 27359","2024-05-24T11:35:54.39Z","http://data.parliament.uk/resources/1719669/answer","Biography information for Mims Davies","http://data.parliament.uk/members/4513","http://data.parliament.uk/resources/1719669/answer",,,"http://data.parliament.uk/resources/1719669/answer",,,,,"29","Work and Pensions","Work and Pensions","2024-05-21","Employment: Young People","1","House of Commons","To ask the Secretary of State for Work and Pensions, how many Youth Hubs there were in 2022.","false","Biography information for Alison McGovern","http://data.parliament.uk/members/4083","Wirral South","Alison McGovern","27357"
"http://data.parliament.uk/resources/1719670","Department for Work and Pensions","false","2024-05-24","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>","Mid Sussex","Mims Davies","27356 ; 27357 ; 27359","2024-05-24T11:35:54.423Z","http://data.parliament.uk/resources/1719670/answer","Biography information for Mims Davies","http://data.parliament.uk/members/4513","http://data.parliament.uk/resources/1719670/answer",,,"http://data.parliament.uk/resources/1719670/answer",,,,,"29","Work and Pensions","Work and Pensions","2024-05-21","Employment: Young People","1","House of Commons","To ask the Secretary of State for Work and Pensions, how many Youth Hubs there were in 2023.","false","Biography information for Alison McGovern","http://data.parliament.uk/members/4083","Wirral South","Alison McGovern","27358"
"http://data.parliament.uk/resources/1719671","Department for Work and Pensions","false","2024-05-24","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>","Mid Sussex","Mims Davies","27356 ; 27357 ; 27358","2024-05-24T11:35:54.47Z","http://data.parliament.uk/resources/1719671/answer","Biography information for Mims Davies","http://data.parliament.uk/members/4513","http://data.parliament.uk/resources/1719671/answer",,,"http://data.parliament.uk/resources/1719671/answer",,,,,"29","Work and Pensions","Work and Pensions","2024-05-21","Employment: Young People","1","House of Commons","To ask the Secretary of State for Work and Pensions, how many Youth Hubs there are as of 21 May 2024.","false","Biography information for Alison McGovern","http://data.parliament.uk/members/4083","Wirral South","Alison McGovern","27359"
"http://data.parliament.uk/resources/1719672","Department for Levelling Up, Housing and Communities","false","2024-05-24","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>","North East Derbyshire","Lee Rowley",,"2024-05-24T12:06:33.353Z","http://data.parliament.uk/resources/1719672/answer","Biography information for Lee Rowley","http://data.parliament.uk/members/4652","http://data.parliament.uk/resources/1719672/answer",,,"http://data.parliament.uk/resources/1719672/answer",,,,,"211","Levelling Up, Housing and Communities","Levelling Up, Housing and Communities","2024-05-21","Leasehold: Ground Rent","1","House of Commons","To ask the Secretary of State for Levelling Up, Housing and Communities, when his Department will respond to its consultation entitled Modern leasehold: restricting ground rent for existing leases, published on 6 December 2023.","false","Biography information for Wendy Morton","http://data.parliament.uk/members/4358","Aldridge-Brownhills","Wendy Morton","27374"
"http://data.parliament.uk/resources/1719673","Department for Levelling Up, Housing and Communities","false","2024-05-24","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>","North East Derbyshire","Lee Rowley",,"2024-05-24T12:07:52.597Z","http://data.parliament.uk/resources/1719673/answer","Biography information for Lee Rowley","http://data.parliament.uk/members/4652","http://data.parliament.uk/resources/1719673/answer",,,"http://data.parliament.uk/resources/1719673/answer",,,,,"211","Levelling Up, Housing and Communities","Levelling Up, Housing and Communities","2024-05-21","Commonhold","1","House of Commons","To ask the Secretary of State for Levelling Up, Housing and Communities, what steps he is taking to help improve the take-up of commonhold as an alternative to leasehold ownership.","false","Biography information for Wendy Morton","http://data.parliament.uk/members/4358","Aldridge-Brownhills","Wendy Morton","27375"
"http://data.parliament.uk/resources/1719674","Department for Business and Trade","false","2024-05-23","<p>It has not proved possible to respond to the Member in the time available before Prorogation.</p>","Chelsea and Fulham","Greg Hands",,"2024-05-23T14:10:19.387Z","http://data.parliament.uk/resources/1719674/answer","Biography information for Greg Hands","http://data.parliament.uk/members/1526","http://data.parliament.uk/resources/1719674/answer",,,"http://data.parliament.uk/resources/1719674/answer",,,,,"214","Business and Trade","Business and Trade","2024-05-21","Trade Promotion: Sri Lanka","1","House of Commons","To ask the Secretary of State for Business and Trade, how many times the Prime Minister’s Trade Envoy for Sri Lanka has visited Sri Lanka in the last 12 months.","false","Biography information for Dr Matthew Offord","http://data.parliament.uk/members/4006","Hendon","Dr Matthew Offord","27333"
"http://data.parliament.uk/resources/1719675","Department for Levelling Up, Housing and Communities","false","2024-05-24","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>","North East Derbyshire","Lee Rowley",,"2024-05-24T12:08:00.447Z","http://data.parliament.uk/resources/1719675/answer","Biography information for Lee Rowley","http://data.parliament.uk/members/4652","http://data.parliament.uk/resources/1719675/answer",,,"http://data.parliament.uk/resources/1719675/answer",,,,,"211","Levelling Up, Housing and Communities","Levelling Up, Housing and Communities","2024-05-21","Leasehold","1","House of Commons","To ask the Secretary of State for Levelling Up, Housing and Communities, what assessment his Department has made of the potential merits of extending the ban on new leasehold houses to flats.","false","Biography information for Wendy Morton","http://data.parliament.uk/members/4358","Aldridge-Brownhills","Wendy Morton","27376"
"http://data.parliament.uk/resources/1719677","Home Office","false","2024-05-24","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>","Croydon South","Chris Philp",,"2024-05-24T11:05:37.733Z","http://data.parliament.uk/resources/1719677/answer","Biography information for Chris Philp","http://data.parliament.uk/members/4503","http://data.parliament.uk/resources/1719677/answer",,,"http://data.parliament.uk/resources/1719677/answer",,,,,"1","Home Office","Home Office","2024-05-21","Knives: Amnesties","1","House of Commons","To ask the Secretary of State for the Home Department, what progress his Department has made on the surrender and compensation scheme for Zombie-style knives and machetes.","false","Biography information for Wendy Morton","http://data.parliament.uk/members/4358","Aldridge-Brownhills","Wendy Morton","27377"
"http://data.parliament.uk/resources/1719679","Department for Business and Trade","false","2024-05-23","<p>It has not proved possible to respond to the Member in the time available before Prorogation.</p>","Chelsea and Fulham","Greg Hands",,"2024-05-23T14:02:48.02Z","http://data.parliament.uk/resources/1719679/answer","Biography information for Greg Hands","http://data.parliament.uk/members/1526","http://data.parliament.uk/resources/1719679/answer",,,"http://data.parliament.uk/resources/1719679/answer",,,,,"214","Business and Trade","Business and Trade","2024-05-21","Trade Promotion: Sri Lanka","1","House of Commons","To ask the Secretary of State for Business and Trade, what areas of the economy the Prime Minister’s Trade Envoy for Sri Lanka has promoted during his tenure.","false","Biography information for Dr Matthew Offord","http://data.parliament.uk/members/4006","Hendon","Dr Matthew Offord","27334"
"http://data.parliament.uk/resources/1719682","Department for Business and Trade","false","2024-05-23","<p>It has not proved possible to respond to the Member in the time available before Prorogation.</p>","Chelsea and Fulham","Greg Hands",,"2024-05-23T14:12:43.497Z","http://data.parliament.uk/resources/1719682/answer","Biography information for Greg Hands","http://data.parliament.uk/members/1526","http://data.parliament.uk/resources/1719682/answer",,,"http://data.parliament.uk/resources/1719682/answer",,,,,"214","Business and Trade","Business and Trade","2024-05-21","Trade Promotion: Sri Lanka","1","House of Commons","To ask the Secretary of State for Business and Trade, what estimate her Department has made of the trade generated by the Prime Minister’s Trade Envoy for Sri Lanka since his appointment.","false","Biography information for Dr Matthew Offord","http://data.parliament.uk/members/4006","Hendon","Dr Matthew Offord","27335"
"http://data.parliament.uk/resources/1719684","Department of Health and Social Care","false","2024-05-23","<p>Since 2015, the Better Care Fund has been crucial in supporting people of all walks of life to live healthy, independent, and dignified lives, through joining up health, social care, and housing services seamlessly around the person. There is no data available on how much of that funding may have been used for veterans. However, since August 2021, there have been four social prescribing pilots in the areas of Cornwall, Durham, Dorset, and Kensington and Chelsea. Between July 2023 and March 2024, the projects supported a total of 226 veterans.</p><p>In addition to the social prescribing pilots, NHS England has been operating seven Op COMMUNITY pilot sites which provide support to the wider Armed Forces Community, including veterans. These sites are in the integrated care board areas of Humber and North Yorkshire, Hertfordshire and West Essex, Leicester, Leicestershire and Rutland, North Central London, Devon, Kent and Medway with Sussex, Bath, North-East Somerset, Swindon and Wiltshire. Across the seven sites, they have supported 319 referrals relating to veterans.</p><p>No formal single assessment has been made to the potential merits of increasing mental health support to veterans with addictions. It is recognised that some individuals would benefit from mental health support, which is why NHS England commissioned Op COURAGE. This is a bespoke mental health pathway that provides support to veterans with mental health issues and addiction issues. The Op COURAGE service is in addition to the support that is available to veterans from locally commissioned addiction and mental health services.</p>","Lewes","Maria Caulfield",,"2024-05-23T13:02:24.117Z","http://data.parliament.uk/resources/1719684/answer","Biography information for Maria Caulfield","http://data.parliament.uk/members/4492","http://data.parliament.uk/resources/1719684/answer",,,"http://data.parliament.uk/resources/1719684/answer",,,,,"17","Health and Social Care","Health and Social Care","2024-05-21","Mental Health Services: Veterans","1","House of Commons","To ask the Secretary of State for Health and Social Care, if she will make an assessment of the potential merits of increasing the level of mental health support provided to veterans who have addictions.","false","Biography information for Steve McCabe","http://data.parliament.uk/members/298","Birmingham, Selly Oak","Steve McCabe","27248"
"http://data.parliament.uk/resources/1719685","Department of Health and Social Care","false","2024-05-23","<p>No such estimates have been made, as the information is not held in the format requested. Veterans may be treated in several National Health Service settings, including primary care, community mental health, and specialist services. Veterans are not systematically identified in all settings, and data is not systematically collated and aggregated across settings.</p>","Lewes","Maria Caulfield","27250 ; 27251 ; 27252 ; 27253 ; 27254","2024-05-23T07:37:04.27Z","http://data.parliament.uk/resources/1719685/answer","Biography information for Maria Caulfield","http://data.parliament.uk/members/4492","http://data.parliament.uk/resources/1719685/answer",,,"http://data.parliament.uk/resources/1719685/answer",,,,,"17","Health and Social Care","Health and Social Care","2024-05-21","Veterans: Bipolar Disorder","1","House of Commons","To ask the Secretary of State for Health and Social Care, how many veterans were treated by the NHS for bipolar disorder in (a) 2018-19, (b) 2021-22 and (c) 2022-23.","false","Biography information for Steve McCabe","http://data.parliament.uk/members/298","Birmingham, Selly Oak","Steve McCabe","27249"
"http://data.parliament.uk/resources/1719686","Department of Health and Social Care","false","2024-05-23","<p>No such estimates have been made, as the information is not held in the format requested. Veterans may be treated in several National Health Service settings, including primary care, community mental health, and specialist services. Veterans are not systematically identified in all settings, and data is not systematically collated and aggregated across settings.</p>","Lewes","Maria Caulfield","27249 ; 27251 ; 27252 ; 27253 ; 27254","2024-05-23T07:37:04.317Z","http://data.parliament.uk/resources/1719686/answer","Biography information for Maria Caulfield","http://data.parliament.uk/members/4492","http://data.parliament.uk/resources/1719686/answer",,,"http://data.parliament.uk/resources/1719686/answer",,,,,"17","Health and Social Care","Health and Social Care","2024-05-21","Veterans: Mental Illness","1","House of Commons","To ask the Secretary of State for Health and Social Care, if she will make an estimate of the number of veterans that were treated by the NHS for psychosis and schizophrenia in (a) 2018-19, (b) 2021-22 and (c) 2022-23.","false","Biography information for Steve McCabe","http://data.parliament.uk/members/298","Birmingham, Selly Oak","Steve McCabe","27250"
"http://data.parliament.uk/resources/1719687","Department of Health and Social Care","false","2024-05-23","<p>No such estimates have been made, as the information is not held in the format requested. Veterans may be treated in several National Health Service settings, including primary care, community mental health, and specialist services. Veterans are not systematically identified in all settings, and data is not systematically collated and aggregated across settings.</p>","Lewes","Maria Caulfield","27249 ; 27250 ; 27252 ; 27253 ; 27254","2024-05-23T07:37:04.363Z","http://data.parliament.uk/resources/1719687/answer","Biography information for Maria Caulfield","http://data.parliament.uk/members/4492","http://data.parliament.uk/resources/1719687/answer",,,"http://data.parliament.uk/resources/1719687/answer",,,,,"17","Health and Social Care","Health and Social Care","2024-05-21","Veterans: Anxiety","1","House of Commons","To ask the Secretary of State for Health and Social Care, if she will make an estimate of the number of veterans that were treated by the NHS for generalised anxiety disorder in (a) 2018-19, (b) 2021-22 and (c) 2022-23.","false","Biography information for Steve McCabe","http://data.parliament.uk/members/298","Birmingham, Selly Oak","Steve McCabe","27251"
"http://data.parliament.uk/resources/1719688","Department of Health and Social Care","false","2024-05-23","<p>No such estimates have been made, as the information is not held in the format requested. Veterans may be treated in several National Health Service settings, including primary care, community mental health, and specialist services. Veterans are not systematically identified in all settings, and data is not systematically collated and aggregated across settings.</p>","Lewes","Maria Caulfield","27249 ; 27250 ; 27251 ; 27253 ; 27254","2024-05-23T07:37:04.41Z","http://data.parliament.uk/resources/1719688/answer","Biography information for Maria Caulfield","http://data.parliament.uk/members/4492","http://data.parliament.uk/resources/1719688/answer",,,"http://data.parliament.uk/resources/1719688/answer",,,,,"17","Health and Social Care","Health and Social Care","2024-05-21","Mental Health Services: Veterans","1","House of Commons","To ask the Secretary of State for Health and Social Care, if she will make an estimate of the number of veterans that were treated by the NHS for addiction in (a) 2018-19, (b) 2021-22 and (c) 2022-23.","false","Biography information for Steve McCabe","http://data.parliament.uk/members/298","Birmingham, Selly Oak","Steve McCabe","27252"
"http://data.parliament.uk/resources/1719689","Department of Health and Social Care","false","2024-05-23","<p>No such estimates have been made, as the information is not held in the format requested. Veterans may be treated in several National Health Service settings, including primary care, community mental health, and specialist services. Veterans are not systematically identified in all settings, and data is not systematically collated and aggregated across settings.</p>","Lewes","Maria Caulfield","27249 ; 27250 ; 27251 ; 27252 ; 27254","2024-05-23T07:37:04.473Z","http://data.parliament.uk/resources/1719689/answer","Biography information for Maria Caulfield","http://data.parliament.uk/members/4492","http://data.parliament.uk/resources/1719689/answer",,,"http://data.parliament.uk/resources/1719689/answer",,,,,"17","Health and Social Care","Health and Social Care","2024-05-21","Veterans: Post-traumatic Stress Disorder","1","House of Commons","To ask the Secretary of State for Health and Social Care, if she will make an estimate of the number of veterans that were treated by the NHS for PTSD in (a) 2018-19, (b) 2021-22 and (c) 2022-23.","false","Biography information for Steve McCabe","http://data.parliament.uk/members/298","Birmingham, Selly Oak","Steve McCabe","27253"
"http://data.parliament.uk/resources/1719690","Department of Health and Social Care","false","2024-05-23","<p>No such estimates have been made, as the information is not held in the format requested. Veterans may be treated in several National Health Service settings, including primary care, community mental health, and specialist services. Veterans are not systematically identified in all settings, and data is not systematically collated and aggregated across settings.</p>","Lewes","Maria Caulfield","27249 ; 27250 ; 27251 ; 27252 ; 27253","2024-05-23T07:37:04.52Z","http://data.parliament.uk/resources/1719690/answer","Biography information for Maria Caulfield","http://data.parliament.uk/members/4492","http://data.parliament.uk/resources/1719690/answer",,,"http://data.parliament.uk/resources/1719690/answer",,,,,"17","Health and Social Care","Health and Social Care","2024-05-21","Veterans: Depressive Illnesses","1","House of Commons","To ask the Secretary of State for Health and Social Care, if she will make an estimate of the number of veterans that were treated by the NHS for depression in (a) 2018-19, (b) 2021-22 and (c) 2022-23.","false","Biography information for Steve McCabe","http://data.parliament.uk/members/298","Birmingham, Selly Oak","Steve McCabe","27254"
"http://data.parliament.uk/resources/1719691","Ministry of Defence","false","2024-05-24","<p>Due to the high volume of activity already in the pipeline, the Department does not currently have any plans to increase training on the UK Defence Training Estate with partners or allies (NATO or otherwise) within the next 12 months.</p>","Aldershot","Leo Docherty","27256","2024-05-24T10:43:22.9Z","http://data.parliament.uk/resources/1719691/answer","Biography information for Leo Docherty","http://data.parliament.uk/members/4600","http://data.parliament.uk/resources/1719691/answer",,,"http://data.parliament.uk/resources/1719691/answer",,,,,"11","Defence","Defence","2024-05-21","Military Exercises: NATO","1","House of Commons","To ask the Secretary of State for Defence, whether his Department plans to increase the (a) number and (b) frequency of the military training exercises conducted with NATO allies at army garrisons in the next 12 months.","false","Biography information for Steve McCabe","http://data.parliament.uk/members/298","Birmingham, Selly Oak","Steve McCabe","27255"
"http://data.parliament.uk/resources/1719692","Ministry of Defence","false","2024-05-24","<p>Due to the high volume of activity already in the pipeline, the Department does not currently have any plans to increase training on the UK Defence Training Estate with partners or allies (NATO or otherwise) within the next 12 months.</p>","Aldershot","Leo Docherty","27255","2024-05-24T10:43:22.94Z","http://data.parliament.uk/resources/1719692/answer","Biography information for Leo Docherty","http://data.parliament.uk/members/4600","http://data.parliament.uk/resources/1719692/answer",,,"http://data.parliament.uk/resources/1719692/answer",,,,,"11","Defence","Defence","2024-05-21","Military Exercises: NATO","1","House of Commons","To ask the Secretary of State for Defence, whether his Department plans to increase the (a) number and (b) frequency of the military training exercises conducted with non-NATO allies at army garrisons in the next 12 months.","false","Biography information for Steve McCabe","http://data.parliament.uk/members/298","Birmingham, Selly Oak","Steve McCabe","27256"
"http://data.parliament.uk/resources/1719695","Ministry of Defence","false","2024-05-23","<p>I refer the hon. Member to the answer I gave him on 23 May 2024 to Question 26830.</p><p> </p><p><a href="https://questions-statements.parliament.uk/written-questions/detail/2024-05-17/26830" target="_blank">https://questions-statements.parliament.uk/written-questions/detail/2024-05-17/26830</a></p>","South West Wiltshire","Dr Andrew Murrison",,"2024-05-23T14:23:03.72Z","http://data.parliament.uk/resources/1719695/answer","Biography information for Dr Andrew Murrison","http://data.parliament.uk/members/1466","http://data.parliament.uk/resources/1719695/answer",,,"http://data.parliament.uk/resources/1719695/answer",,,,,"11","Defence","Defence","2024-05-21","LGBT Veterans Independent Review","1","House of Commons","To ask the Secretary of State for Defence, what progress he has made on implementation of the recommendations of the LGBT Veterans Independent Review.","false","Biography information for Steve McCabe","http://data.parliament.uk/members/298","Birmingham, Selly Oak","Steve McCabe","27257"
"http://data.parliament.uk/resources/1719696","Ministry of Justice","false","2024-05-24","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>","Charnwood","Edward Argar",,"2024-05-24T13:21:20.123Z","http://data.parliament.uk/resources/1719696/answer","Biography information for Edward Argar","http://data.parliament.uk/members/4362","http://data.parliament.uk/resources/1719696/answer",,,"http://data.parliament.uk/resources/1719696/answer",,,,,"54","Justice","Justice","2024-05-21","Prisoners' Release: Veterans","1","House of Commons","To ask the Secretary of State for Justice, what steps his Department is taking to support veterans who are released from prison.","false","Biography information for Steve McCabe","http://data.parliament.uk/members/298","Birmingham, Selly Oak","Steve McCabe","27258"
"http://data.parliament.uk/resources/1719697","Ministry of Justice","false","2024-05-24","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>","Charnwood","Edward Argar",,"2024-05-24T13:22:31.34Z","http://data.parliament.uk/resources/1719697/answer","Biography information for Edward Argar","http://data.parliament.uk/members/4362","http://data.parliament.uk/resources/1719697/answer",,,"http://data.parliament.uk/resources/1719697/answer",,,,,"54","Justice","Justice","2024-05-21","Prison Officers: Training","1","House of Commons","To ask the Secretary of State for Justice, whether prison staff undergo veteran awareness training.","false","Biography information for Steve McCabe","http://data.parliament.uk/members/298","Birmingham, Selly Oak","Steve McCabe","27259"
"http://data.parliament.uk/resources/1719698","Ministry of Justice","false","2024-05-24","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>","Finchley and Golders Green","Mike Freer",,"2024-05-24T13:49:34.953Z","http://data.parliament.uk/resources/1719698/answer","Biography information for Mike Freer","http://data.parliament.uk/members/4004","http://data.parliament.uk/resources/1719698/answer",,,"http://data.parliament.uk/resources/1719698/answer",,,,,"54","Justice","Justice","2024-05-21","Juries: Training","1","House of Commons","To ask the Secretary of State for Justice, whether jurors undergo veteran awareness training.","false","Biography information for Steve McCabe","http://data.parliament.uk/members/298","Birmingham, Selly Oak","Steve McCabe","27260"
"http://data.parliament.uk/resources/1719699","Ministry of Justice","false","2024-05-24","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>","Charnwood","Edward Argar",,"2024-05-24T13:23:43.46Z","http://data.parliament.uk/resources/1719699/answer","Biography information for Edward Argar","http://data.parliament.uk/members/4362","http://data.parliament.uk/resources/1719699/answer",,,"http://data.parliament.uk/resources/1719699/answer",,,,,"54","Justice","Justice","2024-05-21","Prisoners: Veterans","1","House of Commons","To ask the Secretary of State for Justice, what support is provided to veterans with mental health conditions in prison.","false","Biography information for Steve McCabe","http://data.parliament.uk/members/298","Birmingham, Selly Oak","Steve McCabe","27261"
"http://data.parliament.uk/resources/1719700","Department for Levelling Up, Housing and Communities","false","2024-05-24","<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>","North Dorset","Simon Hoare",,"2024-05-24T11:24:18.017Z","http://data.parliament.uk/resources/1719700/answer","Biography information for Simon Hoare","http://data.parliament.uk/members/4494","http://data.parliament.uk/resources/1719700/answer",,,"http://data.parliament.uk/resources/1719700/answer",,,,,"211","Levelling Up, Housing and Communities","Levelling Up, Housing and Communities","2024-05-21","Local Government Finance","1","House of Commons","To ask the Secretary of State for Levelling Up, Housing and Communities, what recent discussions he has had with (a) HM Treasure and (b) the Prime Minister's Office on the local government funding settlement.","false","Biography information for Mr Virendra Sharma","http://data.parliament.uk/members/1604","Ealing, Southall","Mr Virendra Sharma","27321"
